2602,Varane,Varane Raphael,D,Dc,7,9,7,9,Como,10,10,destro,Francia;Martinica,25/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VARANE.png?v=237,1,0.0,0.0
134,Barba,Barba Federico,D,Ds;Dc,2,1,2,1,Como,5,7,sinistro,Italia,01/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARBA.png?v=237,1,5.42,5.42
6654,Iovine,Iovine Alessio,D,Dd;E,1,3,1,3,Como,5,5,destro,Italia,01/02/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IOVINE.png?v=237,0,5.64,5.5
6637,Kovacik,Kovacik Peter,D,Dd;E,1,1,1,1,Como,1,1,destro,Slovacchia,01/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOVACIK.png?v=237,1,0.0,0.0
5435,Moreno Alb.,Moreno Alberto,D,Ds;E,5,7,5,7,Como,13,13,sinistro,Spagna,05/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MORENO-ALB.png?v=237,0,5.91,5.79
4386,Sala M.,Sala Marco,D,Ds;E,1,2,1,2,Lecce,5,5,sinistro,Italia,04/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SALA-M.png?v=237,0,5.5,5.25
4438,Cassandro,Cassandro Tommaso,D,Dd;Ds;E,1,1,1,1,Como,1,1,destro,Italia,09/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASSANDRO.png?v=237,1,0.0,0.0
6162,Abildgaard,Abildgaard Oliver,C,M;C,1,1,1,1,Como,2,2,sinistro,Danimarca,10/06/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ABILDGAARD.png?v=237,1,0.0,0.0
556,Baselli,Baselli Daniele,C,M;C,1,3,1,3,Como,7,9,destro,Italia,12/03/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASELLI.png?v=237,0,6.0,6.0
6655,Bellemo,Bellemo Alessandro,C,M;C,1,1,1,1,Como,1,1,destro,Italia,07/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BELLEMO.png?v=237,1,0.0,0.0
6656,Braunoder,Braunoder Matthias,C,M;C,2,3,1,4,Como,5,8,destro,Austria,27/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BRAUNODER.png?v=237,0,5.12,4.75
5725,Kone B.,Kone Ben Lhassine,C,M;C,1,1,1,1,Como,1,1,sinistro,Costa d''Avorio,14/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KONE-B.png?v=237,1,6.0,6.0
1976,Mazzitelli,Mazzitelli Luca,C,M;C,8,8,8,9,Como,9,12,destro,Italia,15/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAZZITELLI.png?v=237,1,6.0,6.44
4486,Strefezza,Strefezza Gabriel,C,W,20,12,20,11,Como,48,48,destro,Brasile;Italia,18/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STREFEZZA.png?v=237,0,6.27,6.77
